Prices,Predict value,Status,IN&DEC
32899.96,32876.745016974295,sell,-46.4299660514007
32864.64,32870.69250848715,neutral,12.105016974295722
32763.98,32817.33625424357,Buy,106.71250848714772
32811.46,32814.398127121785,neutral,5.876254243572475
32794.06,32804.229063560895,Buy,20.338127121787693
32795.34,32799.784531780446,neutral,8.889063560898649
32790.0,32794.89226589022,neutral,9.784531780445832
32774.08,32784.48613294511,Buy,20.81226589022117
32770.99,32777.73806647255,neutral,13.49613294511073
32757.74,32767.739033236277,Buy,19.99806647254809
32750.36,32759.04951661814,Buy,17.379033236276882
32676.94,32717.99475830907,Buy,82.10951661814033
32646.21,32682.102379154534,Buy,71.78475830906973
32651.42,32666.761189577264,Buy,30.682379154535738
32571.17,32618.96559478863,Buy,95.59118957726605
32586.3,32602.632797394315,Buy,32.665594788632006
32599.95,32601.291398697158,neutral,2.682797394314548
32580.04,32590.66569934858,Buy,21.25139869715713
32556.67,32573.66784967429,Buy,33.995699348583
32600.15,32586.908924837146,sell,-26.4821503257117
32580.03,32583.469462418572,neutral,6.878924837146769
32591.65,32587.559731209287,neutral,-8.180537581429235
32536.8,32562.179865604645,Buy,50.759731209287565
32546.35,32554.26493280232,Buy,15.82986560464633
32509.49,32531.87746640116,Buy,44.77493280232011
32541.72,32536.79873320058,neutral,-9.842533598839509
32542.63,32539.71436660029,neutral,-5.831266799421428
32519.98,32529.847183300146,Buy,19.734366600288922
32511.52,32520.68359165007,Buy,18.327183300145407
32508.64,32514.661795825035,neutral,12.043591650071903
32431.62,32473.14089791252,Buy,83.04179582503639
32439.6,32456.37044895626,Buy,33.54089791252045
32480.01,32468.19022447813,sell,-23.63955104373963
32516.31,32492.250112239068,sell,-48.119775521870906
32538.78,32515.515056119533,sell,-46.52988776093116
32555.41,32535.46252805977,sell,-39.8949438804666
32552.81,32544.136264029883,sell,-17.347471940232936
32584.98,32564.558132014943,sell,-40.84373597011654
32568.28,32566.41906600747,neutral,-3.7218679850557237
32555.84,32561.129533003736,neutral,10.579066007470828
32543.01,32552.069766501867,Buy,18.11953300373716
32574.04,32563.054883250934,sell,-21.970233498133894
32568.71,32565.882441625465,neutral,-5.655116749065201
32577.96,32571.921220812732,neutral,-12.07755837453442
32640.63,32606.275610406366,sell,-68.7087791872691
32692.14,32649.207805203183,sell,-85.86438959363295
32664.05,32656.62890260159,neutral,-14.84219479681633
32685.0,32670.814451300794,sell,-28.371097398408892
32685.77,32678.292225650395,neutral,-14.955548699206702
32670.44,32674.3661128252,neutral,7.852225650396576
32678.54,32676.4530564126,neutral,-4.173887174802076
32638.35,32657.401528206297,Buy,38.10305641260129
32654.82,32656.11076410315,neutral,2.581528206297662
32714.68,32685.395382051574,sell,-58.56923589685175
32704.91,32695.15269102579,sell,-19.51461794842544
32693.03,32694.091345512894,neutral,2.122691025790118
32732.99,32713.540672756448,sell,-38.898654487107706
32821.16,32767.350336378226,sell,-107.61932724355574
32857.95,32812.65016818911,sell,-90.59966362177147
32792.57,32802.61008409456,Buy,20.080168189109827
32816.87,32809.740042047284,neutral,-14.259915905444359
32849.72,32829.73002102364,sell,-39.979957952717086
32880.07,32854.90001051182,sell,-50.33997897635709
32912.34,32883.62000525591,sell,-57.43998948817898
32910.36,32896.99000262795,sell,-26.739994744093565
32902.63,32899.81000131398,neutral,-5.639997372047219
32896.91,32898.36000065699,neutral,2.9000013139739167
32890.88,32894.62000032849,neutral,7.48000065699307
32911.41,32903.01500016425,sell,-16.789999671513215
32904.61,32903.812500082124,neutral,-1.594999835753697
32868.28,32886.046250041065,Buy,35.5325000821249
32826.92,32856.48312502053,Buy,59.12625004106667
32861.64,32859.061562510266,neutral,-5.15687497946783
32897.74,32878.40078125513,sell,-38.67843748973246
32869.8,32874.100390627566,neutral,8.600781255125185
32868.47,32871.28519531379,neutral,5.6303906275643385
32855.0,32863.14259765689,Buy,16.28519531378697
32795.52,32829.331298828445,Buy,67.62259765689669
32742.33,32785.83064941422,Buy,87.0012988284434
32814.2,32800.015324707114,sell,-28.369350585773645
32823.09,32811.552662353555,sell,-23.074675292882603
32819.98,32815.76633117678,neutral,-8.427337646447995
32839.72,32827.74316558839,sell,-23.953668823218322
32778.37,32803.0565827942,Buy,49.373165588389384
32866.18,32834.6182913971,sell,-63.12341720580298
32812.37,32823.494145698554,Buy,22.24829139709618
32858.76,32841.12707284928,sell,-35.26585430144769
32868.63,32854.87853642464,sell,-27.50292715071555
32886.41,32870.64426821232,sell,-31.53146357536025
32850.01,32860.32713410616,Buy,20.63426821232133
32895.58,32877.95356705308,sell,-35.252865893839044
32927.16,32902.55678352654,sell,-49.20643294692127
33006.35,32954.453391763265,sell,-103.79321647345932
33053.32,33003.886695881636,sell,-98.86660823673446
33027.85,33015.86834794082,sell,-23.96330411836243
33049.01,33032.439173970415,sell,-33.14165205918107
33058.56,33045.49958698521,sell,-26.12082602958253
33138.28,33091.889793492606,sell,-92.78041301479243
33169.95,33130.9198967463,sell,-78.06020650739083
33215.41,33173.16494837315,sell,-84.49010325370182
33237.49,33205.327474186575,sell,-64.32505162684538
33274.69,33240.00873709329,sell,-69.36252581342706
33225.35,33232.67936854664,neutral,14.658737093290256
33183.53,33208.10468427332,Buy,49.1493685466412
33256.89,33232.49734213666,sell,-48.78531572667998
33316.73,33274.613671068335,sell,-84.23265786334377
33332.5,33303.55683553417,sell,-57.88632893166505
33370.26,33336.90841776709,sell,-66.70316446583456
33360.25,33348.579208883544,sell,-23.341582232911605
33268.49,33308.53460444177,Buy,80.08920888354623
33278.45,33293.49230222088,Buy,30.084604441770352
33310.08,33301.78615111044,sell,-16.58769777911948
33230.86,33266.32307555522,Buy,70.92615111044142
33250.15,33258.236537777615,Buy,16.17307555521984
33258.15,33258.193268888805,neutral,0.08653777761355741
33265.21,33261.7016344444,neutral,-7.016731111194531
33312.44,33287.0708172222,sell,-50.738365555604105
33382.04,33334.5554086111,sell,-94.9691827778006
33399.41,33366.982704305556,sell,-64.85459138890292
33431.62,33399.301352152776,sell,-64.63729569444695
33389.25,33394.27567607639,neutral,10.051352152775507
33325.31,33359.79283803819,Buy,68.96567607639008
33321.8,33340.7964190191,Buy,37.9928380381898
33297.77,33319.28320950955,Buy,43.02641901910101
33256.75,33288.016604754775,Buy,62.53320950955094
33272.95,33280.48330237738,Buy,15.066604754778382
33245.05,33262.76665118869,Buy,35.43330237737973
33227.95,33245.358325594345,Buy,34.81665118869569
33173.39,33209.374162797176,Buy,71.96832559434552
33225.36,33217.36708139859,sell,-15.985837202824769
33276.94,33247.15354069929,sell,-59.57291860141413
33266.76,33256.95677034964,sell,-19.606459300710412
33244.05,33250.50338517482,neutral,12.906770349640283
33269.18,33259.84169258741,sell,-18.67661482517724
33319.81,33289.82584629371,sell,-59.968307412586
33374.52,33332.17292314685,sell,-84.69415370628849
33379.95,33356.06146157342,sell,-47.77707685314817
33364.45,33360.25573078671,neutral,-8.388538426574087
33351.45,33355.85286539335,neutral,8.805730786712957
33259.19,33307.52143269668,Buy,96.66286539335124
33305.98,33306.75071634834,neutral,1.5414326966783847
33300.0,33303.37535817417,neutral,6.750716348338756
33305.0,33304.18767908709,neutral,-1.624641825830622
33383.79,33343.98883954354,sell,-79.60232091291255
33430.89,33387.43941977177,sell,-86.90116045645846
33387.02,33387.22970988588,neutral,0.4194197717733914
33350.0,33368.61485494294,Buy,37.229709885883494
33355.24,33361.92742747147,neutral,13.374854942943784
33382.85,33372.38871373574,sell,-20.92257252852869
33322.12,33347.25435686787,Buy,50.26871373573522
33266.71,33306.98217843393,Buy,80.54435686786746
33278.4,33292.69108921697,Buy,28.582178433927766
33269.5,33281.095544608484,Buy,23.191089216968976
33297.92,33289.50777230424,sell,-16.824455391513766
33288.91,33289.20888615212,neutral,0.5977723042378784
33315.36,33302.28444307606,sell,-26.15111384788179
33324.26,33313.272221538035,sell,-21.97555692394235
33373.4,33343.336110769014,sell,-60.127778461966955
33381.23,33362.28305538451,sell,-37.89388923098886
33458.61,33410.44652769226,sell,-96.32694461548817
33447.44,33428.94326384613,sell,-36.99347230774583
33429.42,33429.181631923064,neutral,-0.47673615386884194
33480.65,33454.91581596153,sell,-51.46836807693762
33469.67,33462.292907980765,neutral,-14.75418403846561
33475.8,33469.046453990384,neutral,-13.507092019237461
33456.81,33462.928226995195,neutral,12.236453990386508
33437.8,33450.3641134976,Buy,25.128226995191653
33455.14,33452.752056748795,neutral,-4.775886502400681
33498.15,33475.4510283744,sell,-45.397943251206016
33445.07,33460.260514187205,Buy,30.381028374402376
33295.56,33377.9102570936,Buy,164.70051418720686
33308.02,33342.9651285468,Buy,69.8902570936043
33347.53,33345.2475642734,neutral,-4.564871453199885
33446.46,33395.8537821367,sell,-101.21243572660023
33450.64,33423.24689106835,sell,-54.78621786330041
33461.21,33442.22844553417,sell,-37.963108931646275
33470.05,33456.13922276709,sell,-27.82155446583056
33476.02,33466.07961138354,sell,-19.880777232909168
33508.61,33487.34480569177,sell,-42.530388616462005
33580.35,33533.84740284589,sell,-93.00519430822897
33658.57,33596.20870142295,sell,-124.72259715411201
33763.95,33680.07935071147,sell,-167.74129857704975
33727.46,33703.76967535574,sell,-47.38064928852691
33750.57,33727.169837677866,sell,-46.8003246442604
33701.12,33714.14491883894,Buy,26.049837677863252
33724.12,33719.132459419474,neutral,-9.975081161064736
33703.06,33711.096229709736,Buy,16.072459419476218
33703.12,33707.10811485487,neutral,7.976229709733161
33696.47,33701.789057427435,neutral,10.638114854868036
33699.78,33700.78452871372,neutral,2.009057427436346
33680.63,33690.70726435685,Buy,20.15452871371963
33636.2,33663.453632178425,Buy,54.50726435685647
33615.07,33639.261816089216,Buy,48.383632178425614
33589.75,33614.50590804461,Buy,49.511816089216154
33566.17,33590.3379540223,Buy,48.33590804460982
33546.2,33568.26897701115,Buy,44.137954022306076
33502.25,33535.25948850557,Buy,66.01897701114649
33511.31,33523.284744252785,Buy,23.949488505575573
33515.92,33519.60237212639,neutral,7.3647442527872045
33510.0,33514.801186063196,neutral,9.602372126391856
33503.04,33508.920593031595,neutral,11.761186063195055
33487.36,33498.1402965158,Buy,21.56059303159418
33464.96,33481.5501482579,Buy,33.180296515798545
33421.97,33451.76007412895,Buy,59.580148257897235
33416.41,33434.08503706448,Buy,35.35007412894629
33350.5,33392.29251853224,Buy,83.58503706447664
33279.0,33335.64625926612,Buy,113.29251853223832
33328.72,33332.183129633064,neutral,6.926259266117995
33380.13,33356.15656481653,sell,-47.94687036693358
33423.53,33389.84328240826,sell,-67.37343518347188
33385.06,33387.45164120413,neutral,4.783282408265222
33381.67,33384.56082060206,neutral,5.781641204128391
33336.52,33360.54041030103,Buy,48.04082060206565
33294.39,33327.46520515051,Buy,66.1504103010302
33190.27,33258.86760257525,Buy,137.19520515051408
33187.3,33223.08380128763,Buy,71.56760257524729
33083.73,33153.406900643815,Buy,139.35380128762336
33193.71,33173.55845032191,sell,-40.30309935618425
33179.1,33176.32922516095,neutral,-5.541549678091542
33175.5,33175.91461258048,neutral,0.8292251609527739
33241.77,33208.84230629024,sell,-65.85538741952041
33337.75,33273.296153145115,sell,-128.9076937097634
33354.47,33313.88307657256,sell,-81.1738468548865
33364.86,33339.37153828628,sell,-50.97692342744267
33349.95,33344.66076914314,neutral,-10.578461713717843
33471.73,33408.195384571576,sell,-127.0692308568614
33544.78,33476.48769228579,sell,-136.5846154284227
33583.51,33529.998846142895,sell,-107.02230771421455
33700.0,33614.99942307145,sell,-170.00115385710524
33813.83,33714.41471153573,sell,-198.83057692855073
33782.12,33748.267355767865,sell,-67.70528846427624
33850.0,33799.13367788393,sell,-101.7326442321355
33854.69,33826.91183894197,sell,-55.55632211607008
33731.45,33779.18091947098,Buy,95.4618389419702
33771.18,33775.18045973549,neutral,8.00091947097826
33821.33,33798.25522986775,sell,-46.14954026450869
33790.54,33794.39761493387,neutral,7.71522986774653
33797.89,33796.143807466935,neutral,-3.492385066128918
33858.41,33827.276903733466,sell,-62.26619253306853
33999.99,33913.63345186673,sell,-172.71309626653238
34028.08,33970.856725933365,sell,-114.44654813327361
34054.34,34012.59836296668,sell,-83.48327406663157
34030.0,34021.29918148334,sell,-17.401637033319275
33943.99,33982.644590741664,Buy,77.30918148333876
33915.95,33949.29729537083,Buy,66.69459074166662
33973.06,33961.17864768542,sell,-23.762704629167274
33982.99,33972.084323842704,sell,-21.81135231458029
34000.43,33986.257161921356,sell,-28.34567615729611
34049.15,34017.703580960675,sell,-62.89283807864558
34074.24,34045.97179048034,sell,-56.536419039322936
34036.63,34041.30089524017,neutral,9.341790480342752
33995.66,34018.48044762009,Buy,45.6408952401689
34046.19,34032.33522381005,sell,-27.709552379914385
34172.97,34102.652611905025,sell,-140.6347761899524
34141.65,34122.15130595252,sell,-38.997388094976486
34200.73,34161.440652976264,sell,-78.57869404748635
34275.03,34218.23532648813,sell,-113.58934702373517
34152.74,34185.487663244065,Buy,65.49532648813329
34156.07,34170.77883162203,Buy,29.417663244064897
34028.82,34099.799415811016,Buy,141.95883162203245
33970.08,34034.939707905505,Buy,129.7194158110142
34011.29,34023.11485395275,Buy,23.64970790550433
34001.9,34012.50742697637,Buy,21.214853952747944
33934.58,33973.54371348819,Buy,77.92742697637004
33979.12,33976.331856744095,neutral,-5.5762865118158516
34043.7,34010.01592837204,sell,-67.3681432559024
33958.0,33984.00796418602,Buy,52.015928372042254
33863.99,33923.998982093006,Buy,120.01796418602316
33843.47,33883.7344910465,Buy,80.52898209300474
33873.87,33878.80224552326,neutral,9.864491046500916
33991.23,33935.01612276163,sell,-112.42775447674649
34037.52,33986.26806138082,sell,-102.5038772383632
33961.35,33973.809030690405,Buy,24.91806138082029
34012.33,33993.0695153452,sell,-38.520969309596694
33977.74,33985.4047576726,Buy,15.329515345205436
34014.47,33999.9373788363,sell,-29.065242327400483
34063.65,34031.79368941815,sell,-63.71262116370053
34028.45,34030.12184470907,neutral,3.3436894181504613
34021.31,34025.71592235453,neutral,8.811844709074649
34114.93,34070.32296117727,sell,-89.21407764546893
34162.85,34116.58648058864,sell,-92.52703882272908
34090.13,34103.358240294314,Buy,26.45648058864026
34149.42,34126.389120147156,sell,-46.06175970568438
34150.23,34138.30956007358,sell,-23.840879852847138
34158.36,34148.33478003679,sell,-20.05043992641731
34216.38,34182.3573900184,sell,-68.04521996320545
34300.0,34241.1786950092,sell,-117.64260998160171
34214.59,34227.8843475046,Buy,26.588695009202638
34095.08,34161.4821737523,Buy,132.80434750459972
33996.01,34078.746086876155,Buy,165.47217375229957
34142.35,34110.54804343807,sell,-63.603913123843085
34131.3,34120.92402171904,sell,-20.751956561929546
34075.7,34098.31201085952,Buy,45.22402171904105
34031.08,34064.69600542976,Buy,67.23201085951587
34008.6,34036.64800271488,Buy,56.096005429761135
34037.59,34037.11900135744,neutral,-0.9419972851173952
34061.32,34049.21950067872,sell,-24.2009986425619
34092.63,34070.924750339356,sell,-43.41049932127498
34120.59,34095.75737516968,sell,-49.66524966064026
34031.01,34063.383687584836,Buy,64.74737516967434
33969.93,34016.656843792414,Buy,93.45368758483528
33959.79,33988.22342189621,Buy,56.86684379241342
33902.38,33945.3017109481,Buy,85.84342189621384
33870.1,33907.700855474046,Buy,75.20171094810212
33833.1,33870.400427737026,Buy,74.60085547404742
33905.97,33888.18521386851,sell,-35.56957226297527
33929.98,33909.08260693426,sell,-41.79478613148967
33946.01,33927.54630346713,sell,-36.92739306574367
33932.55,33930.048151733565,neutral,-5.003696532876347
33891.34,33910.69407586678,Buy,38.70815173356823
33889.96,33900.327037933384,Buy,20.734075866777857
33866.56,33883.44351896669,Buy,33.767037933386746
33895.97,33889.70675948335,neutral,-12.52648103331012
33908.33,33899.018379741676,sell,-18.623240516652004
33925.44,33912.229189870835,sell,-26.421620258326584
33917.49,33914.85959493542,neutral,-5.260810129162564
33878.92,33896.88979746771,Buy,35.939594935422065
33866.66,33881.77489873386,Buy,30.229797467705794
33833.11,33857.44244936693,Buy,48.66489873385581
33863.32,33860.381224683464,neutral,-5.877550633071223
